name,lat,lon
"SubCentre, Bairi Alipur",26788097,80035542
"SubCentre, Shahjahanpur",26110511,80547734
"SubCentre, Kahala",26959908,80655012
"SubCentre, Sona",26410325,80213123
"SubCentre, Unchagaon Killa",26481626,80731738
"SubCentre, Mustafabad",26870885,80279687
"SubCentre, Phuphuwarsuithok",26301635,80449107
NRI Heights Gate,26512251,80287521
NRI City Gate,26509020,80288972
"SubCentre, Sisahi",26755297,79789592
"SubCentre, Muzaffarpur Sarra",26838025,80454201
"SubCentre, Khajurra",26460285,79799608
UP Kirana School Samiti,26430824,80324505
Bagladesh Market,26472266,80342450
Rura,26485494,79908073
Unnao Junction,26549210,80486804
Unnao Junction,26549098,80486872
Unnao Junction,26549061,80486895
Unnao Junction,26548898,80486993
Unnao Junction,26548943,80486966
Panki,26459469,80239449
Panki,26459594,80239457
Panki,26459630,80239458
Rura,26485282,79908046
Rura,26485243,79908042
Rura,26485108,79908033
Barra-7 Station,26436849,80291935
Badbada Khera,26799972,80594602
Moti Jheel,26479111,80317892
Maitha,26476184,80025825
Maitha,26476309,80025835
n1 circle,26418247,80397567
TIWARIPUR,26419792,80399757
JK CHAURAHA,26422555,80396454
JK GATE,26420941,80398530
CHURCH,26423055,80399230
DUGGU PENT HOUSE,26421732,80397316
mama bhanje,26422718,80389153
brijwasi,26422300,80389398
lal bangla ke jungle,26421229,80389512
yum pizza,26421308,80392061
sbi atm,26415059,80393014
Sonik,26586191,80559833
Jhinjhak,26554803,79734648
Bighapur,26355147,80693454
Phaphund,26515253,79826633
Jaitipur,26663321,80689071
Aung,26161523,80546668
Jim Motwani,26446055,80292972
hotel,26443017,80278312
Geeta Nagar,26486979,80292134
Vishwavidyalaya,26496428,80267426
Gurudev Chauraha,26491561,80284365
SPM Hospital,26498884,80258893
Kalyanpur,26503716,80252547
Rawatpur,26482845,80300074
LLR Hospital,26479251,80311565
Shubam Provision,26398487,80324669
Shaunak's Cafe - Your Sukoon Ghar,26439617,80323940
colonel ganj,26474512,80335633
masjid sheikh humayon,26474224,80335743
Siege of Cawnpore Memorial,26450623,80370108
LLR Hospital,26479283,80311568
Rawatpur,26482873,80300090
Geeta Nagar,26487005,80292153
Gurudev Chauraha,26491590,80284378
Vishwavidyalaya,26496459,80267434
SPM Hospital,26498914,80258904
Kalyanpur,26503746,80252580
Moti Jheel,26479142,80317894
IIT Kanpur,26509217,80248325
Spark9026,26481373,80311756
Indian Oil,26511033,80239510
Kalyan G Bakery,26510972,80236269
Gupta Oil Mill Depo,26467554,80316285
Pura,26741298,80093057
Mungishpur,26353452,79782360
Mama Mio Milkshake and Icecream,26505866,80227299
Karim's,26472302,80348054
Banarsi Tea Stall,26472182,80321588
Apollo Pharmacy,26505075,80233245
Hall 10 Canteen,26506173,80226718
Hall 11 Canteen,26505255,80226715
Gupta Shake and Icecream Shop,26509336,80232560
Campus E Shop,26504355,80231454
Mars auto PVT. LTD.,26453669,80283961
Jeet Bindra Unit Operations and Innovation Lab,26514803,80232222
Employees Association,26512877,80230602
Vinod Garments and Footwear,26512274,80230520
Sankat Mochan Hanuman Temple,26512232,80230524
IITK Motorsports,26511441,80230618
Amul,26511358,80236629
Divyam Naturals,26511979,80236301
ID Cell,26513553,80234644
IIT Kanpur La Trobe University Research Academy,26510106,80235588
"Smart Grid Center of Excellence for Training, Research and Enterpreneurship",26510034,80235587
Central Cryogenics Facility,26511768,80235213
Hall 10 Gym,26506140,80226649
Das General Store,26509369,80227483
Amul Parlor,26504355,80231328
Silver Jubilee Landmark,26511633,80233459
Hall 5 Laundry Room,26509897,80228606
Hall 5 Gym,26509780,80228576
Saumya Sports,26509415,80230691
Urban Crave,26504374,80231091
Electronics Emporium,26504355,80231260
Hari Veg Store,26504355,80231295
Mercury Dry Cleaning,26504355,80231359
Fascia Salon,26504356,80231392
Chocolate Room,26504994,80229190
ICICI Bank,26510820,80245585
Department of Computer Science,26513928,80234719
Swami Vivekananda Statue,26476706,80314390
Academic Area Gate 5,26515041,80234668
Department of Mechanical Engineering,26513879,80233678
Student Lounge,26511346,80232905
Lecture Hall 9,26511073,80233410
Lecture Hall 8,26511093,80233387
Lecture Hall 20,26510869,80234062
Lecture Hall 19,26510983,80234311
Lecture Hall 18,26510935,80234177
Academic Area Gate 4,26512494,80230706
IIT Kanpur Police Chowki,26510144,80241934
Quiacan Chinese,26505806,80227298
Eatezee,26505920,80227298
Shobhan Sarkar,26563067,80106529
IIT Kanpur Fire Station,26511949,80230064
National Aerosol Facility,26515637,80230558
Rani Laxmi Bai Statue,26615445,80274162
IITK Wall Climbing Facility,26504711,80229782
Sharp Incorporation,26482261,80337600
Habib Cable Centre and Shop,26483273,80236646
Mubeen Tailors,26511729,80236175
Shiv Shankar Stationary,26511662,80236173
A-One Photocopy Center,26511712,80236236
Tarun Book Store,26511628,80236236
Ladina Unisex Salon,26511502,80236187
T.T. Bazaar,26511545,80236185
Sun Beam Dry Cleaners,26511596,80236187
Pizza Point,26507589,80249213
Domino's,26509093,80248530
NH91 Fine Dine Restaurant,26517242,80242109
Electricity Board Campus School,26483209,80236356
Panki Power House Water Office,26482538,80236878
Panki Power House NDCT,26478275,80238416
UPRVUNL Dispensary,26480295,80237619
GM Office,26481520,80238191
Maruti Suzuki Service (My Car),26476689,80248968
Transmission Circle II,26482880,80238603
Electrical Substation,26480802,80237912
BHEL Site Office,26480149,80237787
UPPTCL,26481144,80237768
220 kV Sub-station Panki,26480414,80238093
Panki Power House Nahar Chhat Puja Ghat,26474648,80246258
Jai Baba Dham,26473775,80246589
Panki Panchmukhi Hanuman Mandir,26469101,80237954
New Rahul Sweets and Restaurant,26469348,80248317
Good Hospital,26423620,80320175
OYO Townhouse 81740 Hotel Maya crystal,26424007,80319951
Indian Oil Petrol Pump,26423630,80320016
Khatta meetha,26423502,80320554
Sasta Medical Store,26423475,80320646
Interface classes,26423382,80320795
Electroyz,26423304,80321002
Veggie Hub,26423093,80321630
Coffee Shop,26423123,80321572
Ashok Pan Bhandar,26423041,80321805
Alankar Guest house,26422898,80322099
Alankar Marriage Hall,26422853,80322235
Good Tutors,26423163,80322560
shivam Enterprises,26423576,80322333
Meera Computronics,26424067,80322694
Shivam Enterprises ELectrical and Electronics stores,26423806,80322399
Grow,26423972,80322906
Namaste kanpur cab and taxi service,26424187,80322876
Ajay Sweet House,26424640,80322488
Chaurasiya Pan Shop,26424450,80322541
Patanjali Store,26424794,80322541
Donald's Ice Cream Parlour,26424938,80322618
Pandit ji Pan Shop,26424542,80322260
Sahu Department store,26424268,80322091
State Bank Of India,26423984,80322060
A.K. Paints and Hardware,26424630,80321352
Harsh Gift Emporium,26425112,80321041
Sindoor Boutique,26425198,80320837
Distortion Legend Guitar Classes,26425186,80320544
Sneh kutt,26424932,80320574
Cocktail Lounge,26424861,80320804
Mishra General Store,26424749,80321052
Bhola Tea Shop,26423783,80319414
Hotel Sky View,26423617,80319360
Kesarwani Plywood And Hardware Centre,26423412,80319801
Sanya Surgical Clinic and Hospital,26422938,80319956
Just Celebrate,26422325,80319996
R.K.Electric,26422289,80319740
HDFC Home Loan,26421812,80319519
New Shivraj Hospital,26421722,80319489
Naubasta Taxi Stand,26421532,80319552
Friend's Club,26421886,80319831
Hall 7 canteen,26506975,80228069
Kalyan mandapam,26406128,80386198
Department of Humanities and Social Sciences,26512996,80233158
Department of Chemistry,26513164,80233404
Department of Economic Sciences,26515319,80233249
Little Chef,26477883,80350886
Rajkamal's,26474308,80343847
Railway Police Force Post,26453713,80350287
Multi Purpose Stall,26453861,80350852
M/S Sopan Restaurant,26453869,80350904
Guru Har Rai Academy,26403884,80379709
HAL Community Centre,26408862,80388485
Om Saraswati Vidhya Mandir Inter College,26408593,80384288
Umrao Beauty Parlour,26406178,80387285
Gate No.2,26453295,80350736
Birhar,26175780,80351990
The Food Central,26447427,80310673
The Pristine Hotel,26474570,80312089
Manjari Hardware,26921023,80021749
Rooprani sukhandan singh mahavidyalay,26412403,80316558
BANSMANDI MASJID,26462226,80340872
shivam chat corner,26471000,80301102
sahu shop,26470884,80301091
aashish store,26470376,80300907
gulshan shop,26469543,80300276
bihari shop,26469438,80300329
kake shop,26469615,80300258
water supplier,26471495,80300848
kamta chat,26471264,80301055
sharma park,26473501,80302533
gg ground,26467445,80301221
govtt school,26469585,80299949
career solution,26469636,80299376
simu coaching,26467013,80302127
milestone,26469727,80301024
triangular park,26468243,80297930
fitness gym,26467505,80301817
kake di hatti,26473428,80303188
esic,26475531,80303164
hindi ssdec,26469815,80311693
ssdec hindi,26469920,80311859
har sarai,26464811,80304615
board coaching,26467341,80302229
spsec,26471463,80312272
krishna dhaam,26472218,80302571
ssdec,26469518,80311850
Achleswar Mandir,26440568,80544794
pandit awadh bihari inter collage,26442153,80548980
Achalgank Railway Station,26441718,80550932
kalyadi mata temple,26437542,80550570
Punjab National Bank,26439786,80546435
Ayush,26440792,80547059
Rameswar Baba Temple,26438838,80542838
State Bank Of India,26437595,80550246
Bloack Office,26438810,80548720
jangleswar  Baba Temple,26434864,80553868
Comunity Health Centre,26444095,80538374
Phoolmati Mata Temple,26440962,80546472
shiv mandir,26472216,80303228
hinustan perol,26464089,80307784
ratan istuti,26465515,80303841
krishna dhaam,26472034,80302288
gift shop,26472073,80302422
bob,26472283,80302967
bob,26472283,80302859
general,26471581,80301040
tirupati hyundai,26461342,80304098
khopcha,26452677,80310469
shani dev mandir,26464289,80307724
heights,26463532,80305102
mariampur hospital,26464995,80305943
cycle shop,26464178,80304953
jyoti,26465944,80303514
gulmohar garden,26465154,80304116
suzuki arena,26456304,80309022
maharoopa,26451593,80320249
samay shatabadi,26461348,80305529
suzuki sevice centre,26464721,80304427
rotomark,26457342,80304495
jagannath traders,26457183,80307450
aviary,26464657,80303955
swarn ford,26459768,80304104
ozone flavour,26459818,80304608
shakti enterprises,26458160,80304009
the deep,26451983,80312231
eat and treat,26462859,80304682
vishal electricals,26464484,80304809
barbeque masala,26464060,80304182
gk traders,26458034,80306009
dbs college,26452343,80310179
blue dart,26460502,80303872
baba bakery,26466155,80300276
bakers,26467088,80298671
shivam botique,26468242,80301162
v mart,26450751,80320273
rangel,26466930,80302487
petu jee,26468287,80301653
vada pav wala,26467497,80302204
seema,26466979,80302478
vijay shop,26468137,80301182
shubham shop,26468526,80301073
jawahar park,26468697,80301291
delhi chowmein,26466349,80300380
fruit shop,26466719,80300595
vishal garments,26466255,80300156
hargun shop,26467698,80300944
shalini eye,26467039,80299193
gupta mutton shop,26469112,80299872
aryan,26465879,80300375
mamta footwear,26465621,80300861
police chawki,26467387,80298357
musical pathshala,26468427,80300980
siddi vinayak,26465558,80300625
diamond public school,26465789,80300231
durga pandal,26469153,80299430
career solution,26469295,80299769
anupam shop,26468611,80299460
Post Office,26442549,80540294
Krishna Marriage Lawn,26442390,80545868
Carporation Bank- Achalganj Branch,26442218,80542147
Police station,26442087,80541616
Golden Marriage Lawn,26441062,80544494
Garima Public School,26441622,80542162
आकाँक्षा मेडिकल स्टोर,26444440,80539005
Vandom Filling Station,26447038,80535190
Indian Overseas Bank,26444149,80539605
Lakshya Achedmy,26446853,80533063
BN Bharat Gas,26433307,80537441
Sainik hospital Hadha Achalganj Road,26434390,80539028
ESSAR OIL LIMTED,26433944,80556199
माँ अन्नपूर्णा गेस्ट हाउस,26434854,80552680
Watetr Body,26444546,80547823
Mosque,26443210,80548322
Feild,26442308,80551177
Avdhoot Cold Storage,26440341,80551322
Arpita Telecom,26440810,80550278
Jungle,26443544,80544373
Beer Shop English and Desiv,26436216,80549404
Utkarsh Higher Secondary School,26436403,80548169
National Publiuc School,26436365,80547111
Lakhan Khera,26181014,80264734
Raunak General Store,26411991,80320513
Jhinjhak,26554784,79734639
Jhinjhak,26554822,79734658
HP,26448522,80296245
Ghanshyamdas Shivkumar Nagarik Higher Secondary School,26428496,80324041
The Wedding Bell,26427463,80323902
Mercy Memorial School (Junior Wing),26421205,80325993
Mercy Memorial School Senior Wing,26421835,80321290
Dr. Chiranji Lal Rashtriya Inter College,26425580,80329768
residentail playground,26503765,80232978
Bachpan Play School,26426360,80326626
Gopal Bajpai Park,26424737,80323783
Chaubeypur,26619347,80192683
Jio BP Petrol Diesel,26904639,80013417
SFC Dhaba,26904395,80012403
Masala Gali,26936440,80090701
Barista,26936649,80090622
Jio BP,26936770,80089455
Jagat Dhaba,26936605,80090452
Gate no 8,26617061,80719430
Gate No.1,26453599,80351976
Super Vegetarian Hotel,26453287,80351189
Gold Galaxy,26484348,80268686
Hotel Anukampa,26484248,80268801
Collection O Hotel,26484319,80268660
Biteamin Cafe,26369221,80424626
bankok,26473420,80233510
Cylinder Chauraha,26488971,80265003
Boys hostel,26508036,80269882
"dr. ambedkar nstitute of technology for divyangjan, Kanpur ",26502380,80277220
CSJM Universty Swimming  Pool,26504911,80270407
Ashok Jalpaan Griha and Fast Food,26496379,80268220
Domino's,26496618,80267167
Sahu Chokha Baati,26496346,80268309
Royal Photo Copy,26496589,80267591
Shaheed Aman Chowk,26471902,80313873
Jai Siya Ram,26457510,80349614
Lassi Bhandar,26456661,80349903
Kalyanpur,26503724,80252565
Moti Jheel,26479128,80317893
Chunniganj,26477004,80337048
Chunniganj,26477101,80337108
Naveen Market,26473996,80345437
Naveen Market,26474125,80345458
Bada Chauraha,26472671,80352394
Bada Chauraha,26472709,80352416
Nayaganj,26464169,80359464
Nayaganj,26464160,80359545
Kanpur Central,26453863,80351797
Kanpur Central,26453877,80351788
Kanpur Central,26453911,80351780
Aerospace Engineering Office,26515710,80231955
Aerospace Engineering Labs,26515496,80232939
Visitor's Hostel 2 (International Hostel),26511432,80225230
NAVSHEEL NIKETAN,26421806,80352246
Kalpi Road,26462973,80322769
Kalpi Road,26462974,80322324
Kalpi Road,26462934,80321335
Kalpi Road,26462855,80320048
Kalpi Road,26462800,80318739
Kalpi Road,26462732,80317147
Kalpi Road,26462460,80311778
Kalpi Road,26462430,80311222
Kalpi Road,26462355,80309780
Kalpi Road,26462338,80309456
Kalpi Road,26462302,80309144
Kalpi Road,26462273,80308316
Kalpi Road,26462229,80307422
Kalpi Road,26462220,80307036
Kalpi Road,26462186,80306459
Kalpi Road,26462152,80305780
Kalpi Road,26462109,80304830
Kalpi Road,26462006,80302956
Kalpi Road,26461956,80302051
Kalpi Road,26461939,80301742
Kalpi Road,26461880,80300671
Kalpi Road,26461827,80299646
Kalpi Road,26461778,80298628
Kalpi Road,26461746,80298028
Kalpi Road,26461685,80297106
Kalpi Road,26461614,80295503
Kalpi Road,26461595,80295071
Kalpi Road,26461562,80294272
Kalpi Road,26460234,80245081
Kalpi Road,26460091,80245437
Kalpi Road,26459883,80245815
Kalpi Road,26459722,80246152
Kalpi Road,26459535,80246758
Kalpi Road,26459488,80247289
Kalpi Road,26459504,80247858
Kalpi Road,26459524,80248336
Kalpi Road,26459569,80249382
Kalpi Road,26459615,80250451
Kalpi Road,26459658,80251438
Kalpi Road,26459704,80252587
Kalpi Road,26459729,80253421
Kalpi Road,26459749,80253736
Kalpi Road,26459779,80254433
Kalpi Road,26459823,80255518
Kalpi Road,26459854,80256298
Kalpi Road,26459872,80256747
Kalpi Road,26459894,80257268
Kalpi Road,26459911,80257704
Kalpi Road,26459944,80258521
Kalpi Road,26460107,80262076
Flight Lab,26519036,80232233
Flight Lab,26518607,80232217
Flight Lab,26518597,80232521
Flight Lab,26519027,80232538
Flight Lab,26519036,80232233
Govind Nagar Road,26462293,80308982
Govind Nagar Road,26462948,80308807
Govind Nagar Road,26463303,80308678
Govind Nagar Road,26463562,80308541
Govind Nagar Road,26463840,80308321
Govind Nagar Road,26464140,80308069
Govind Nagar Road,26464378,80307831
Govind Nagar Road,26464887,80307188
Govind Nagar Road,26465419,80306511
Govind Nagar Road,26465834,80306022
Govind Nagar Road,26466390,80305389
Govind Nagar Road,26466814,80304975
Govind Nagar Road,26467355,80304483
Govind Nagar Road,26467595,80304281
Govind Nagar Road,26468012,80303974
Govind Nagar Road,26468383,80303785
Govind Nagar Road,26468822,80303613
Govind Nagar Road,26469358,80303459
Govind Nagar Road,26469643,80303404
Govind Nagar Road,26470048,80303339
Govind Nagar Road,26470338,80303311
Govind Nagar Road,26471085,80303305
Govind Nagar Road,26472156,80303304
09/27,26520109,80237338
09/27,26520259,80233219
09/27,26520285,80232490
09/27,26520321,80231549
09/27,26520439,80228489
Kanpur Civil Airport,26440997,80370504
Kanpur Civil Airport,26437540,80369277
Kanpur Civil Airport,26437290,80369142
Kanpur Civil Airport,26437338,80368817
Kanpur Civil Airport,26437177,80368547
Kanpur Civil Airport,26437112,80367230
Kanpur Civil Airport,26437080,80366815
Kanpur Civil Airport,26436822,80366057
Kanpur Civil Airport,26436498,80365209
Kanpur Civil Airport,26436410,80364921
Kanpur Civil Airport,26436353,80364443
Kanpur Civil Airport,26436313,80363766
Kanpur Civil Airport,26436410,80363189
Kanpur Civil Airport,26436410,80362873
Kanpur Civil Airport,26436563,80362368
Kanpur Civil Airport,26436862,80361475
Kanpur Civil Airport,26437015,80361177
Kanpur Civil Airport,26437395,80360808
Kanpur Civil Airport,26437855,80361069
Kanpur Civil Airport,26438195,80360762
Kanpur Civil Airport,26438550,80361006
Kanpur Civil Airport,26442895,80356712
Kanpur Civil Airport,26444882,80358742
Kanpur Civil Airport,26444607,80365516
Kanpur Civil Airport,26441070,80369395
Kanpur Civil Airport,26440997,80370504
Kanpur Chakeri Airport,26394782,80406714
Kanpur Chakeri Airport,26395608,80405661
Kanpur Chakeri Airport,26396559,80406044
Kanpur Chakeri Airport,26397175,80406949
