lat,lon,name
25236691,80909046,Paisuni
25236776,80756581,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25236874,80386705,Ken
25236874,80385503,Ken
25236931,80506561,wuboai
25236965,80506423,wuboai
25236965,80506423,wuboai
25237010,80387756,Ken
25237117,80506553,wuboai
25237139,80506477,wuboai
25237242,80388743,Ken
25237417,80383701,Ken
25237422,80655239,Baghain
25237657,80420185,#unconstructed building1
25237721,80420082,#unconstructed building1
25237721,80420082,#unconstructed building1
25237742,80420235,#unconstructed building1
25237775,80420123,#unconstructed building1
25237837,80420463,#openaarea Farm
25237843,80420395,#openaarea Farm
25237866,80472659,Settlement
25237874,80472572,Settlement
25237887,80656725,Baghain
25237894,80420402,#openaarea Farm
25237894,80420469,#openaarea Farm
25237894,80420402,#openaarea Farm
25237902,80420482,#open area farm1
25237910,80472687,Settlement
25237915,80420363,#open area farm1
25237923,80472568,Settlement
25237965,80472594,Settlement
25237965,80472641,Settlement
25237965,80472594,Settlement
25237996,80420506,#open area farm1
25238001,80420389,#open area farm1
25238001,80420389,#open area farm1
25238070,80657647,Baghain
25238194,80389838,Ken
25238215,80908284,Paisuni
25238286,80658040,Baghain
25238291,80381941,Ken
25238639,80898333,Paisuni
25238650,80897773,Paisuni
25238727,80897322,Paisuni
25238770,80896709,Paisuni
25238786,80896292,Paisuni
25238796,80894441,Paisuni
25238805,80898803,Paisuni
25238970,80899179,Paisuni
25238977,80895444,Paisuni
25239047,80658610,Baghain
25239122,80906638,Paisuni
25239261,80899468,Paisuni
25239268,80892996,Paisuni
25239314,80420605,#open Farm
25239319,80390567,Ken
25239354,80420501,#open Farm
25239397,80659228,Baghain
25239409,80420624,#open Farm
25239428,80420541,#open Farm
25239428,80420541,#open Farm
25239494,80899715,Paisuni
25239547,80659976,Baghain
25239727,80899951,Paisuni
25239921,80900133,Paisuni
25240098,80661147,Baghain
25240193,80900369,Paisuni
25240429,80891913,Paisuni
25240610,80900766,Paisuni
25240865,80904432,Paisuni
25240882,80900981,Paisuni
25241095,80901131,Paisuni
25241317,80662541,Baghain
25241333,80901330,Paisuni
25241409,80891712,Paisuni
25241483,80901517,Paisuni
25241648,80903942,Paisuni
25241682,80901753,Paisuni
25241774,80901941,Paisuni
25241803,80657873,Badousa
25241813,80903760,Paisuni
25241901,80902188,Paisuni
25241978,80902451,Paisuni
25241997,80903557,Paisuni
25242017,80903019,Paisuni
25242017,80902714,Paisuni
25242075,80903288,Paisuni
25242510,80663177,Baghain
25242607,80892033,Paisuni
25242866,80892221,Paisuni
25243128,80892376,Paisuni
25243545,80663473,Baghain
25243570,80892570,Paisuni
25243629,80669553,Baghain
25243670,80670264,Baghain
25243712,80668529,Baghain
25243790,80403052,Ken
25243860,80892667,Paisuni
25244060,80892854,Paisuni
25244138,80671233,Baghain
25244163,80663722,Baghain
25244214,80393332,Ken
25244239,80892945,Paisuni
25244438,80664091,Baghain
25244463,80666582,Baghain
25244482,80893117,Paisuni
25244555,80664617,Baghain
25244563,80665041,Baghain
25244644,80893285,Paisuni
25244686,80895091,Paisuni
25244696,80894790,Paisuni
25244729,80894506,Paisuni
25244759,80894243,Paisuni
25244759,80895295,Paisuni
25244773,80895456,Paisuni
25244793,80893433,Paisuni
25244827,80894007,Paisuni
25244839,80672220,Baghain
25244851,80893675,Paisuni
25244928,80402154,Ken
25244928,80373294,Ken
25245147,80896367,Paisuni
25245220,80394215,Ken
25245627,80401468,Ken
25246069,80400756,Ken
25246151,80395438,Ken
25246616,80674038,Baghain
25246656,80399687,Ken
25246733,80396790,Ken
25246850,80398077,Ken
25247379,80898779,Paisuni
25248131,80369689,Ken
25248225,80651197,Badausa
25248327,80675200,Baghain
25249429,80130120,Balrampur
25249756,80899180,Paisuni
25250472,80676003,Baghain
25251273,80693389,h
25251320,80693330,h
25251340,80693456,h
25251387,80693397,h
25251387,80693397,h
25251444,80070289,Dhawari
25251625,80899682,Paisuni
25251767,80096103,Kiwlaha
25251816,80676510,Baghain
25251876,80364539,Ken
25252097,80895749,Paisuni
25252133,80897896,Paisuni
25252294,80119175,Rampur
25252347,80657304,"PHC,Badausa"
25252351,80898679,Paisuni
25252786,80893643,Paisuni
25253662,80363059,Ken
25253768,80677267,Baghain
25253787,80088475,Chauhani
25254020,80893061,Paisuni
25254862,80676963,Baghain
25255200,80893623,Paisuni
25255467,80362243,Ken
25255880,80676280,Baghain
25256756,80676326,Baghain
25257168,80082542,Bajrangpur
25257196,80894285,Paisuni
25257867,80890553,Paisuni
25258038,80888712,Paisuni
25258066,80894365,Paisuni
25258073,80890760,Paisuni
25258106,80361653,Ken
25258266,80890955,Paisuni
25258426,80361428,Ken
25258584,80676187,Baghain
25258691,80883302,Paisuni
25258727,80886446,Paisuni
25258746,80361149,Ken
25259261,80360291,Ken
25259373,80894044,Paisuni
25259452,80359677,Ken
25259464,80890854,Paisuni
25259702,80143041,Jarahata Kalan
25259769,80880529,Paisuni
25259848,80122627,Ranibag
25259953,80891316,Paisuni
25260027,80357759,Ken
25260089,80872030,Paisuni
25260100,80872271,Paisuni
25260100,80871799,Paisuni
25260111,80676095,Baghain
25260153,80872507,Paisuni
25260189,80893161,Paisuni
25260192,80871595,Paisuni
25260211,80872716,Paisuni
25260294,80871482,Paisuni
25260318,80872904,Paisuni
25260353,80892178,Paisuni
25260353,80892178,Paisuni
25260356,80738029,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25260425,80871434,Paisuni
25260551,80357061,Ken
25260561,80873150,Paisuni
25260575,80871450,Paisuni
25260706,80873376,Paisuni
25260755,80871541,Paisuni
25260784,80876101,Paisuni
25260808,80875259,Paisuni
25260852,80874990,Paisuni
25260862,80875484,Paisuni
25260871,80875757,Paisuni
25260871,80871571,Paisuni
25260900,80873719,Paisuni
25260978,80871552,Paisuni
25260983,80873853,Paisuni
25260997,80874593,Paisuni
25261040,80874046,Paisuni
25261090,80871434,Paisuni
25261181,80871298,Paisuni
25261195,80690046,Baghain
25261279,80689151,Baghain
25261286,80871251,Paisuni
25261312,80691080,Baghain
25261405,80871230,Paisuni
25261446,80691735,Baghain
25261573,80723166,BDGupta Hospital
25261621,80688533,Baghain
25261633,80871251,Paisuni
25261704,80692224,Baghain
25261871,80871294,Paisuni
25261938,80676473,Baghain
25261958,80356106,Ken
25262030,80692732,Baghain
25262047,80688164,Baghain
25262171,80871284,Paisuni
25262497,80675948,Baghain
25262531,80688109,Baghain
25262547,80693202,Baghain
25262873,80675957,Baghain
25262912,80871351,Paisuni
25262964,80688053,Baghain
25263240,80676178,Baghain
25263398,80687869,Baghain
25263674,80260659,Kishunpur
25263866,80676686,Baghain
25263884,80870237,Paisuni
25264041,80693977,Baghain
25264141,80687288,Baghain
25264533,80687075,Baghain
25264759,80694079,Baghain
25264820,80030803,Tikari
25264875,80686845,Baghain
25264967,80678282,Baghain
25265061,80085998,Banyani
25265159,80678965,Baghain
25265170,80355194,Ken
25265331,80733804,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25265351,80685811,Baghain
25265384,80679749,Baghain
25265408,80733928,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25265543,80694171,Baghain
25265677,80240740,Hanukheda
25265701,80680496,Baghain
25265802,80684270,Baghain
25265843,80681438,Baghain
25265893,80682471,Baghain
25266119,80694208,Baghain
25266245,80195278,Government Hospital Gaurihar
25266377,80589930,q
25266418,80589953,q
25266429,80589819,q
25266470,80589843,q
25266470,80589843,q
25266974,80866820,Paisuni
25267173,80866590,Paisuni
25267391,80866423,Paisuni
25267504,80693091,Baghain
25267508,80866305,Paisuni
25267532,80866177,Paisuni
25267552,80865978,Paisuni
25267668,80865769,Paisuni
25267823,80865608,Paisuni
25267896,80865329,Paisuni
25267921,80692547,Baghain
25268051,80865120,Paisuni
25268231,80864943,Paisuni
25268313,80864793,Paisuni
25268417,80730942,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25268522,80692289,Baghain
25268526,80730967,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25268531,80864648,Paisuni
25268540,80101056,Hatwa
25268692,80354186,Ken
25268773,80864622,Paisuni
25268956,80692270,Baghain
25269148,80864637,Paisuni
25269405,80864728,Paisuni
25269406,80692381,Baghain
25269490,80232859,Kitpura
25269613,80864900,Paisuni
25269849,80692879,Baghain
25269874,80865122,Paisuni
25270141,80693756,Baghain
25270147,80865522,Paisuni
25270157,80194959,Gaurihar
25270332,80694909,Baghain
25270341,80866005,Paisuni
25270430,80644145,12
25270444,80644077,12
25270446,80729051,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25270492,80644160,12
25270506,80644093,12
25270506,80644093,12
25270573,80729098,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25270671,80866488,Paisuni
25270753,80866686,Paisuni
25270758,80353843,Ken
25270867,80695979,Baghain
25270878,80866928,Paisuni
25271122,80866981,Paisuni
25271321,80867013,Paisuni
25271334,80696385,Baghain
25271353,80397992,-
25271404,80397813,-
25271413,80397939,-
25271414,80397879,-
25271423,80397906,-
25271431,80397822,-
25271435,80397913,-
25271439,80398028,-
25271441,80397888,-
25271441,80397888,-
25271463,80397995,-
25271464,80397967,-
25271519,80398081,-
25271542,80398036,-
25271622,80866992,Paisuni
25271845,80866863,Paisuni
25272078,80727521,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25272243,80866810,Paisuni
25272427,80353961,Ken
25272534,80866692,Paisuni
25272727,80697290,Baghain
25272786,80866702,Paisuni
25273052,80381414,Field House
25273093,80381317,Field House
25273102,80866488,Paisuni
25273142,80381438,Field House
25273171,80381376,Field House
25273190,80381470,Field House
25273202,80381526,Field House
25273212,80381395,Field House
25273253,80381411,Field House
25273253,80381411,Field House
25273286,80697483,Baghain
25273640,80353918,Ken
25273710,80725979,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25273738,80726193,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25274062,80697889,Baghain
25274250,80865785,Paisuni
25274354,80698388,Baghain
25274649,80353767,Ken
25274815,80863910,Paisuni
25275153,80724762,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25275280,80700086,Baghain
25275561,80353349,Ken
25275707,80724088,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25275981,80702226,Baghain
25275998,80862953,Paisuni
25276194,80723813,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25276198,80705520,Baghain
25276290,80706877,Baghain
25276298,80704210,Baghain
25276482,80707735,Baghain
25276793,80351997,Ken
25276941,80709008,Baghain
25277305,80863090,Paisuni
25277533,80709977,Baghain
25277540,80722338,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25277597,80722495,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25277724,80863441,Paisuni
25277874,80863484,Paisuni
25277937,80349615,Ken
25278059,80863575,Paisuni
25278076,80710392,Baghain
25278229,80863698,Paisuni
25278248,80160854,Reona
25278325,80721616,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25278326,80326699,Ken
25278389,80863800,Paisuni
25278413,80328533,Ken
25278413,80721739,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25278461,80863956,Paisuni
25278587,80864090,Paisuni
25278607,80324810,Ken
25278704,80331666,Ken
25278726,80710937,Baghain
25278743,80347867,Ken
25278791,80864154,Paisuni
25278966,80323126,Ken
25279048,80864240,Paisuni
25279170,80345710,Ken
25279237,80334885,Ken
25279247,80864299,Paisuni
25279422,80340238,Ken
25279431,80341483,Ken
25279504,80864310,Paisuni
25279664,80720188,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25279716,80720294,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25279734,80864270,Paisuni
25279753,80711665,Baghain
25279946,80864240,Paisuni
25280004,80320497,Ken
25280111,80864101,Paisuni
25280353,80711776,Baghain
25280363,80863902,Paisuni
25280581,80863789,Paisuni
25280780,80863677,Paisuni
25280862,80711647,Baghain
25281076,80863471,Paisuni
25281212,80863333,Paisuni
25281270,80718462,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25281363,80711462,Baghain
25281414,80863219,Paisuni
25281672,80316367,Ken
25281745,80863146,Paisuni
25282080,80710937,Baghain
25282090,80862920,Paisuni
25282183,80010620,Khuderi
25282237,80072712,Chandwara
25282243,80862881,Paisuni
25282429,80862904,Paisuni
25282531,80710208,Baghain
25282546,80314618,Ken
25282628,80862920,Paisuni
25282861,80862947,Paisuni
25282940,80709765,Baghain
25283026,80862974,Paisuni
25283225,80863173,Paisuni
25283457,80863328,Paisuni
25283462,80715492,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25283564,80715603,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25283642,80863484,Paisuni
25283710,80312740,Ken
25283812,80863612,Paisuni
25284078,80870136,Paisuni
25284089,80869799,Paisuni
25284100,80863900,Paisuni
25284141,80870329,Paisuni
25284204,80869417,Paisuni
25284234,80870500,Paisuni
25284250,80709506,Baghain
25284331,80864229,Paisuni
25284369,80869149,Paisuni
25284394,80870704,Paisuni
25284466,80312107,Ken
25284519,80925028,"SubCentre, Bharkori"
25284531,80864398,Paisuni
25284550,80868951,Paisuni
25284585,80870814,Paisuni
25284654,80864779,Paisuni
25284816,80870903,Paisuni
25284981,80864916,Paisuni
25285068,80870929,Paisuni
25285167,80709552,Baghain
25285247,80870892,Paisuni
25285279,80044100,"SubCentre, Mudahara"
25285388,80870822,Paisuni
25285493,80865482,Paisuni
25285611,80870586,Paisuni
25285776,80870431,Paisuni
25285834,80311292,Ken
25285879,80712469,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25285879,80712469,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25285928,80111663,Abhau
25285970,80870318,Paisuni
25285987,80712523,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25285987,80712523,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25286088,80867909,Paisuni
25286093,80710069,Baghain
25286222,80870211,Paisuni
25286494,80870152,Paisuni
25286602,80710447,Baghain
25286689,80870153,Paisuni
25286714,80568628,"CHC, Attarra"
25286844,80866098,Paisuni
25286894,80867314,Paisuni
25287144,80310637,Ken
25287814,80710004,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25287814,80710004,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25287956,80710040,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25287956,80710040,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25287961,80869753,Paisuni
25288098,80274095,Thakurra
25288163,80043790,Mudahara
25288289,80310198,Ken
25288410,80574686,Atarra Buzurg
25288410,80928446,#Oct20
25288410,80928446,#Oct20
25288478,80928271,#Oct20
25288496,80711841,Baghain
25288513,80928360,#Oct20
25288525,80928501,#Oct20
25288537,80928299,#Oct20
25288570,80928387,#Oct20
25288709,80927804,#Oct21
25288709,80927876,#Oct21
25288709,80927804,#Oct21
25288773,80927804,#Oct21
25288773,80927876,#Oct21
25288805,80721880,Baghain
25288855,80722295,Baghain
25288880,80721308,Baghain
25289027,80869563,Paisuni
25289114,80722849,Baghain
25289221,80708216,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25289222,80720846,Baghain
25289414,80723162,Baghain
25289457,80870191,Paisuni
25289606,80712883,Baghain
25289714,80871255,Paisuni
25289756,80723541,Baghain
25289860,80871756,Paisuni
25289870,80872877,Paisuni
25289884,80872555,Paisuni
25289918,80873145,Paisuni
25289923,80872024,Paisuni
25289923,80872265,Paisuni
25289996,80310037,Ken
25289998,80719305,Baghain
25290039,80873381,Paisuni
25290098,80713382,Baghain
25290195,80873580,Paisuni
25290231,80723854,Baghain
25290248,80713861,Baghain
25290340,80718696,Baghain
25290487,80873727,Paisuni
25290523,80715550,Baghain
25290573,80718171,Baghain
25290657,80717165,Baghain
25290665,80724002,Baghain
25290680,80873789,Paisuni
25290740,80576971,Atarra
25290874,80873832,Paisuni
25290965,80705993,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25290965,80705993,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291011,80706140,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291037,80705902,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291037,80705902,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291048,80706092,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291048,80706092,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291119,80706002,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291119,80706002,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25291170,80873837,Paisuni
25291233,80724168,Baghain
25291456,80873816,Paisuni
25291635,80310112,Ken
25291684,80873805,Paisuni
25291883,80873794,Paisuni
25292130,80873810,Paisuni
25292387,80873821,Paisuni
25292543,80567132,Kamla Clinic and Maternity Home
25292784,80723901,Baghain
25292784,80723901,Baghain
25293535,80729880,Baghain
25293577,80730747,Baghain
25293610,80729381,Baghain
25293769,80728699,Baghain
25293860,80723873,Baghain
25293944,80728117,Baghain
25294119,80310509,Ken
25294127,80732611,Baghain
25294344,80727499,Baghain
25294389,80873726,Paisuni
25294519,80733349,Baghain
25294920,80726955,Baghain
25294923,80562529,Atarra PG College
25295041,80564148,Atarra Auervedic College
25295128,80723937,Baghain
25295262,80726706,Baghain
25295363,80175147,Alipura
25295490,80643530,houses
25295627,80873764,Paisuni
25295629,80726558,Baghain
25295695,80643530,houses
25295771,80724703,Baghain
25295798,80643229,houses
25295838,80734733,Baghain
25295857,80699760,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25295896,80726290,Baghain
25295945,80643164,houses
25295982,80699792,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25296046,80725940,Baghain
25296070,80643863,houses
25296071,80725534,Baghain
25296078,80642457,houses
25296165,80311077,Ken
25296181,80642676,houses
25296314,80874297,Paisuni
25296453,80641513,houses
25296478,80181601,Itaura
25296519,80643392,houses
25296699,80876809,Paisuni
25296767,80876294,Paisuni
25296836,80698493,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25296844,80877324,Paisuni
25296847,80875323,Paisuni
25296850,80642343,houses
25296894,80643945,houses
25296932,80877807,Paisuni
25296937,80698611,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25296939,80735693,Baghain
25296982,80643587,houses
25297129,80640530,houses
25297139,80878251,Paisuni
25297335,80642408,houses
25297407,80878515,Paisuni
25297678,80878697,Paisuni
25297688,80641619,houses
25297702,80640578,houses
25297732,80641164,houses
25297732,80641164,houses
25297830,80697012,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25297926,80697087,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25298076,80878772,Paisuni
25298339,80878880,Paisuni
25298349,80736505,Baghain
25298557,80695673,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25298607,80695918,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25298775,80879062,Paisuni
25298833,80109566,Lausi
25298866,80736984,Baghain
25299032,80826483,"SubCentre, Itkhari"
25299049,80737667,Baghain
25299140,80402571,住宅
25299142,80402599,住宅
25299143,80312376,Ken
25299148,80402572,住宅
25299150,80402482,住宅
25299171,80402606,住宅
25299175,80402574,住宅
25299182,80879116,Paisuni
25299185,80694485,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25299196,80402577,住宅
25299204,80402526,住宅
25299212,80402531,住宅
25299214,80402500,住宅
25299214,80402500,住宅
25299306,80694595,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25299441,80738894,Baghain
25299647,80693405,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25299717,80739577,Baghain
25300009,80740214,Baghain
25300112,80879125,Paisuni
25300187,80692503,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25300326,80740694,Baghain
25300518,80691168,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25300576,80740971,Baghain
25300769,80690469,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25300777,80690928,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25301409,80689116,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25301568,80313835,Ken
25301777,80742133,Baghain
25301883,80878194,Paisuni
25301950,80855630,Bu
25301997,80855380,Bu
25302002,80750096,Baghain
25302036,80749459,Baghain
25302055,80855654,Bu
25302102,80855404,Bu
25302102,80855404,Bu
25302117,80686764,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25302228,80647212,houses
25302252,80686831,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25302253,80750890,Baghain
25302369,80748546,Baghain
25302386,80742475,Baghain
25302387,80646735,houses
25302695,80751452,Baghain
25302740,80645573,house
25302783,80645511,house
25302812,80742604,Baghain
25302846,80645662,house
25302889,80645600,house
25302889,80645600,house
25302921,80315198,Ken
25302932,80685243,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25302945,80751942,Baghain
25303058,80647165,houses
25303114,80646735,houses
25303114,80646735,houses
25303262,80746285,Baghain
25303362,80742881,Baghain
25303471,80752707,Baghain
25303596,80743443,Baghain
25303696,80753353,Baghain
25303704,80743932,Baghain
25303739,80879087,Paisuni
25303746,80745095,Baghain
25303796,80744754,Baghain
25303814,80242505,Seelap
25304180,80754128,Baghain
25304322,80754172,Baghain
25304540,80317747,Ken
25304780,80754313,Baghain
25305319,80754194,Baghain
25305682,80318735,Ken
25305692,80754144,Baghain
25305715,80879255,Paisuni
25305826,80879239,Paisuni
25305921,80879193,Paisuni
25306061,80879108,Paisuni
25306125,80754295,Baghain
25306304,80879054,Paisuni
25306524,80878987,Paisuni
25306604,80754515,Baghain
25306820,80878949,Paisuni
25306853,80319394,Ken
25306912,80754789,Baghain
25307135,80755120,Baghain
25307140,80878949,Paisuni
25307410,80361862,Kathri Pahar
25307436,80878992,Paisuni
25307517,80091372,Motipurwa
25307653,80756062,Baghain
25307667,80879044,Paisuni
25307811,80883041,Paisuni
25307844,80881573,Paisuni
25307846,80319724,Ken
25307882,80881438,Paisuni
25307903,80881178,Paisuni
25307941,80880929,Paisuni
25307994,80879223,Paisuni
25308013,80880655,Paisuni
25308115,80880360,Paisuni
25308149,80879405,Paisuni
25308183,80757227,Baghain
25308212,80880119,Paisuni
25308303,80879626,Paisuni
25308319,80879877,Paisuni
25308447,80884143,Paisuni
25308534,80757817,Baghain
25308729,80671277,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25308760,80671545,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25308760,80671545,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25308798,80758291,Baghain
25309060,80670617,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309060,80670617,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309085,80758566,Baghain
25309177,80670674,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309177,80670674,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309216,80670292,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309216,80670292,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309327,80758767,Baghain
25309344,80670328,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309344,80670328,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309416,80669928,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309565,80669893,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25309599,80884638,Paisuni
25309658,80758902,Baghain
25309664,80320141,Ken
25309953,80758951,Baghain
25310167,80668520,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25310247,80668679,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25310337,80758927,Baghain
25310509,80884448,Paisuni
25310827,80758875,Baghain
25311008,80883725,Paisuni
25311248,80388293,Girwa
25311342,80758867,Baghain
25311683,80758817,Baghain
25311769,80666106,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25311858,80666233,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25311992,80758688,Baghain
25312047,80320504,Ken
25312275,80056445,Prakash Bamhauri
25312314,80883687,Paisuni
25312334,80758626,Baghain
25312962,80758628,Baghain
25313031,80664768,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25313083,80664513,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25313275,80758555,Baghain
25313534,80884581,Paisuni
25313789,80663892,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25313863,80758457,Baghain
25314096,80131481,Joga
25314119,80663267,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25314164,80758524,Baghain
25314698,80320734,Ken
25314776,80662506,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25314854,80662747,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25315007,80759563,Baghain
25315080,80885493,Paisuni
25315219,80662153,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25315355,80889466,Paisuni
25315613,80887318,Paisuni
25315751,80891538,Paisuni
25315820,80661684,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25315820,80661684,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25315861,80661917,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25315861,80661917,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25315866,80760661,Baghain
25316129,80661443,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25316129,80661443,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25316168,80661664,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25316168,80661664,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25316558,80892051,Paisuni
25316683,80761049,Baghain
25316726,80661205,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25316853,80320591,Ken
25317273,80388291,"SubCentre, Girwan"
25317309,80760781,Baghain
25317332,80892070,Paisuni
25317381,80660467,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25317405,80660666,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25317751,80760532,Baghain
25317778,80891709,Paisuni
25317899,80891177,Paisuni
25318235,80760098,Baghain
25318294,80890188,Paisuni
25318392,80320306,Ken
25318456,80659796,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25318543,80759683,Baghain
25318735,80759157,Baghain
25318793,80758345,Baghain
25318998,80889447,Paisuni
25319028,80659188,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25319035,80757007,Baghain
25319305,80319921,Ken
25319686,80755282,Baghain
25319686,80893477,Paisuni
25319702,80319493,Ken
25319707,80210014,Khaddi
25319754,80891918,Paisuni
25319806,80889732,Paisuni
25320109,80319131,Ken
25320115,80890226,Paisuni
25320236,80754396,Baghain
25320236,80891139,Paisuni
25320358,80658058,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25320415,80658257,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25320637,80754304,Baghain
25320695,80318779,Ken
25320718,80180428,Katra
25321196,80754341,Baghain
25321198,80894066,Paisuni
25321589,80318669,Ken
25322383,80895264,Paisuni
25322463,80318757,Ken
25322574,80656253,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
25322607,80291656,Judipur
25322702,80656354,Bundelkhand Expressway बुंदेलखंड एक्सप्रेसवे
