type,id,name,lat,lon
way,311102332,HVDC Ballia - Bhiwadi Line,26775617,80257920
way,311102332,HVDC Ballia - Bhiwadi Line,26777269,80255622
way,311102332,HVDC Ballia - Bhiwadi Line,26779152,80253239
way,311102332,HVDC Ballia - Bhiwadi Line,26781133,80251493
way,311102332,HVDC Ballia - Bhiwadi Line,26783875,80249111
way,311102332,HVDC Ballia - Bhiwadi Line,26786543,80246706
way,311102332,HVDC Ballia - Bhiwadi Line,26789199,80244412
way,311102332,HVDC Ballia - Bhiwadi Line,26791656,80242222
way,311102332,HVDC Ballia - Bhiwadi Line,26794106,80240039
way,311102332,HVDC Ballia - Bhiwadi Line,26796748,80237745
way,311102332,HVDC Ballia - Bhiwadi Line,26798990,80235736
way,311102332,HVDC Ballia - Bhiwadi Line,26801310,80232682
way,311102332,HVDC Ballia - Bhiwadi Line,26803413,80229941
way,311102332,HVDC Ballia - Bhiwadi Line,26805586,80227090
way,311102332,HVDC Ballia - Bhiwadi Line,26807851,80224118
way,311102332,HVDC Ballia - Bhiwadi Line,26810034,80221253
way,311102332,HVDC Ballia - Bhiwadi Line,26812263,80218381
way,311102332,HVDC Ballia - Bhiwadi Line,26814515,80215391
way,311102332,HVDC Ballia - Bhiwadi Line,26816820,80212432
way,311102332,HVDC Ballia - Bhiwadi Line,26818438,80209294
way,311102332,HVDC Ballia - Bhiwadi Line,26819957,80206357
way,311102332,HVDC Ballia - Bhiwadi Line,26821469,80203434
way,311102332,HVDC Ballia - Bhiwadi Line,26822922,80200637
way,311102332,HVDC Ballia - Bhiwadi Line,26824523,80197691
way,311102332,HVDC Ballia - Bhiwadi Line,26827075,80195250
way,311102332,HVDC Ballia - Bhiwadi Line,26829769,80192668
way,311102332,HVDC Ballia - Bhiwadi Line,26832473,80190157
way,311102332,HVDC Ballia - Bhiwadi Line,26835200,80187589
way,311102332,HVDC Ballia - Bhiwadi Line,26837881,80185081
way,311102332,HVDC Ballia - Bhiwadi Line,26840383,80182706
way,311102332,HVDC Ballia - Bhiwadi Line,26843150,80180086
way,311102332,HVDC Ballia - Bhiwadi Line,26845823,80177556
way,311102332,HVDC Ballia - Bhiwadi Line,26848537,80174973
way,311102332,HVDC Ballia - Bhiwadi Line,26851250,80172435
way,311102332,HVDC Ballia - Bhiwadi Line,26853878,80169897
way,311102332,HVDC Ballia - Bhiwadi Line,26856551,80167403
way,311102332,HVDC Ballia - Bhiwadi Line,26859284,80164814
way,311102332,HVDC Ballia - Bhiwadi Line,26861958,80162261
way,311102332,HVDC Ballia - Bhiwadi Line,26864664,80159686
way,311102332,HVDC Ballia - Bhiwadi Line,26867397,80157081
way,311102332,HVDC Ballia - Bhiwadi Line,26869610,80155307
way,311102332,HVDC Ballia - Bhiwadi Line,26871860,80153453
way,311102332,HVDC Ballia - Bhiwadi Line,26874097,80151622
way,311102332,HVDC Ballia - Bhiwadi Line,26876294,80149828
way,311102332,HVDC Ballia - Bhiwadi Line,26878483,80148027
way,311102332,HVDC Ballia - Bhiwadi Line,26880740,80146188
way,311102332,HVDC Ballia - Bhiwadi Line,26882645,80146234
way,311102332,HVDC Ballia - Bhiwadi Line,26884644,80144479
way,311102332,HVDC Ballia - Bhiwadi Line,26887077,80142374
way,311102332,HVDC Ballia - Bhiwadi Line,26888453,80138726
way,311102332,HVDC Ballia - Bhiwadi Line,26889877,80135109
way,311102332,HVDC Ballia - Bhiwadi Line,26891293,80131461
way,311102332,HVDC Ballia - Bhiwadi Line,26892567,80128126
way,311102332,HVDC Ballia - Bhiwadi Line,26892668,80125007
way,311102332,HVDC Ballia - Bhiwadi Line,26892673,80121798
way,311102332,HVDC Ballia - Bhiwadi Line,26892727,80119002
way,311102332,HVDC Ballia - Bhiwadi Line,26892819,80116248
way,311102332,HVDC Ballia - Bhiwadi Line,26892068,80112211
way,311102332,HVDC Ballia - Bhiwadi Line,26891396,80108389
way,311102332,HVDC Ballia - Bhiwadi Line,26888990,80105627
way,311102332,HVDC Ballia - Bhiwadi Line,26886083,80102504
way,311102332,HVDC Ballia - Bhiwadi Line,26880262,80095862
way,311102332,HVDC Ballia - Bhiwadi Line,26877580,80092969
way,311102332,HVDC Ballia - Bhiwadi Line,26875942,80090436
way,311102332,HVDC Ballia - Bhiwadi Line,26877362,80086776
way,311102332,HVDC Ballia - Bhiwadi Line,26879927,80085749
way,311102332,HVDC Ballia - Bhiwadi Line,26882763,80084587
way,311102332,HVDC Ballia - Bhiwadi Line,26883604,80080709
way,311102332,HVDC Ballia - Bhiwadi Line,26884450,80076806
way,311102332,HVDC Ballia - Bhiwadi Line,26885317,80072842
way,311102332,HVDC Ballia - Bhiwadi Line,26886141,80069170
way,311102332,HVDC Ballia - Bhiwadi Line,26887020,80065194
way,311102332,HVDC Ballia - Bhiwadi Line,26887768,80061543
way,311102332,HVDC Ballia - Bhiwadi Line,26888683,80057637
way,311102332,HVDC Ballia - Bhiwadi Line,26889530,80053723
way,311102332,HVDC Ballia - Bhiwadi Line,26890411,80049810
way,311102332,HVDC Ballia - Bhiwadi Line,26891258,80045980
way,311102332,HVDC Ballia - Bhiwadi Line,26892085,80042218
way,311102332,HVDC Ballia - Bhiwadi Line,26892919,80038426
way,311102332,HVDC Ballia - Bhiwadi Line,26894376,80036093
way,311102332,HVDC Ballia - Bhiwadi Line,26896145,80033282
way,311102332,HVDC Ballia - Bhiwadi Line,26897371,80031382
way,311102332,HVDC Ballia - Bhiwadi Line,26896732,80029033
way,311102332,HVDC Ballia - Bhiwadi Line,26897835,80024182
way,311102332,HVDC Ballia - Bhiwadi Line,26898635,80020108
way,311102332,HVDC Ballia - Bhiwadi Line,26899731,80016703
way,311102332,HVDC Ballia - Bhiwadi Line,26900592,80014050
way,311102332,HVDC Ballia - Bhiwadi Line,26901534,80011094
way,311102332,HVDC Ballia - Bhiwadi Line,26903404,80009700
way,311102332,HVDC Ballia - Bhiwadi Line,26906270,80008696
way,311102332,HVDC Ballia - Bhiwadi Line,26907338,80006255
way,311102332,HVDC Ballia - Bhiwadi Line,26907412,80002388
way,311102332,HVDC Ballia - Bhiwadi Line,26908972,80000479
way,311102332,HVDC Ballia - Bhiwadi Line,26911427,79997609
way,311102332,HVDC Ballia - Bhiwadi Line,26913878,79994742
way,311102332,HVDC Ballia - Bhiwadi Line,26916162,79992044
way,311102332,HVDC Ballia - Bhiwadi Line,26918540,79989240
way,311102332,HVDC Ballia - Bhiwadi Line,26920905,79986436
way,311102332,HVDC Ballia - Bhiwadi Line,26923148,79983799
way,311102332,HVDC Ballia - Bhiwadi Line,26925336,79981200
way,311102332,HVDC Ballia - Bhiwadi Line,26927775,79978388
way,311102332,HVDC Ballia - Bhiwadi Line,26930275,79975424
way,311102332,HVDC Ballia - Bhiwadi Line,26932572,79972696
way,311102332,HVDC Ballia - Bhiwadi Line,26934923,79969907
way,311102332,HVDC Ballia - Bhiwadi Line,26937199,79967012
way,311102332,HVDC Ballia - Bhiwadi Line,26939469,79964102
way,311102332,HVDC Ballia - Bhiwadi Line,26941765,79961199
way,311102332,HVDC Ballia - Bhiwadi Line,26943933,79958402
way,311102332,HVDC Ballia - Bhiwadi Line,26946257,79955454
way,311102332,HVDC Ballia - Bhiwadi Line,26947903,79951669
way,311102332,HVDC Ballia - Bhiwadi Line,26949508,79948044
way,311102332,HVDC Ballia - Bhiwadi Line,26951100,79944473
way,311102332,HVDC Ballia - Bhiwadi Line,26952651,79940924
way,311102332,HVDC Ballia - Bhiwadi Line,26954189,79937413
way,311102332,HVDC Ballia - Bhiwadi Line,26955801,79933821
way,311102332,HVDC Ballia - Bhiwadi Line,26957241,79930551
way,311102332,HVDC Ballia - Bhiwadi Line,26958813,79926993
way,311102332,HVDC Ballia - Bhiwadi Line,26960378,79923410
way,311102332,HVDC Ballia - Bhiwadi Line,26961929,79919867
way,311102332,HVDC Ballia - Bhiwadi Line,26964176,79916870
way,311102332,HVDC Ballia - Bhiwadi Line,26966082,79914248
way,311102332,HVDC Ballia - Bhiwadi Line,26968287,79911283
way,311102332,HVDC Ballia - Bhiwadi Line,26970471,79908286
way,311102332,HVDC Ballia - Bhiwadi Line,26972571,79905453
way,311102332,HVDC Ballia - Bhiwadi Line,26974686,79902573
way,311102332,HVDC Ballia - Bhiwadi Line,26976724,79899826
way,311102332,HVDC Ballia - Bhiwadi Line,26978928,79896845
way,311102332,HVDC Ballia - Bhiwadi Line,26980987,79893996
way,311102332,HVDC Ballia - Bhiwadi Line,26982294,79890671
way,311102332,HVDC Ballia - Bhiwadi Line,26983616,79887362
way,311102332,HVDC Ballia - Bhiwadi Line,26984993,79883835
way,311102332,HVDC Ballia - Bhiwadi Line,26986370,79880385
way,311102332,HVDC Ballia - Bhiwadi Line,26987775,79876850
way,311102332,HVDC Ballia - Bhiwadi Line,26989200,79873237
way,311102332,HVDC Ballia - Bhiwadi Line,26991697,79870958
way,311102332,HVDC Ballia - Bhiwadi Line,26994256,79868609
way,311102332,HVDC Ballia - Bhiwadi Line,26996746,79866337
way,311102332,HVDC Ballia - Bhiwadi Line,26999159,79864137
way,311102332,HVDC Ballia - Bhiwadi Line,27001530,79861990
way,311102332,HVDC Ballia - Bhiwadi Line,27003560,79860149
way,311102332,HVDC Ballia - Bhiwadi Line,27005250,79858908
way,311102332,HVDC Ballia - Bhiwadi Line,27007357,79856473
way,311102332,HVDC Ballia - Bhiwadi Line,27009429,79854124
way,311102332,HVDC Ballia - Bhiwadi Line,27011070,79851103
way,311102332,HVDC Ballia - Bhiwadi Line,27012724,79848052
way,311102332,HVDC Ballia - Bhiwadi Line,27014400,79844938
way,311102332,HVDC Ballia - Bhiwadi Line,27016055,79841887
way,311102332,HVDC Ballia - Bhiwadi Line,27017835,79838624
way,311102332,HVDC Ballia - Bhiwadi Line,27019559,79835432
way,311102332,HVDC Ballia - Bhiwadi Line,27020671,79831679
way,311102332,HVDC Ballia - Bhiwadi Line,27021700,79828174
way,311102332,HVDC Ballia - Bhiwadi Line,27022722,79824647
way,311102332,HVDC Ballia - Bhiwadi Line,27023849,79820885
way,311102332,HVDC Ballia - Bhiwadi Line,27024982,79817061
way,311102332,HVDC Ballia - Bhiwadi Line,27026101,79813229
way,311102332,HVDC Ballia - Bhiwadi Line,27026574,79810256
way,311102332,HVDC Ballia - Bhiwadi Line,27027144,79806549
way,311102332,HVDC Ballia - Bhiwadi Line,27027679,79802865
way,311102332,HVDC Ballia - Bhiwadi Line,27028194,79799486
way,311102332,HVDC Ballia - Bhiwadi Line,27028736,79795888
way,311102332,HVDC Ballia - Bhiwadi Line,27029250,79792368
way,311102332,HVDC Ballia - Bhiwadi Line,27029813,79788763
way,311102332,HVDC Ballia - Bhiwadi Line,27030356,79785063
way,311102332,HVDC Ballia - Bhiwadi Line,27032170,79781622
way,311102332,HVDC Ballia - Bhiwadi Line,27033957,79778258
way,311102332,HVDC Ballia - Bhiwadi Line,27035681,79775027
way,311102332,HVDC Ballia - Bhiwadi Line,27037537,79771523
way,311102332,HVDC Ballia - Bhiwadi Line,27039309,79768183
way,311102332,HVDC Ballia - Bhiwadi Line,27040839,79765280
way,311102332,HVDC Ballia - Bhiwadi Line,27041409,79761331
way,311102332,HVDC Ballia - Bhiwadi Line,27041972,79757623
way,311102332,HVDC Ballia - Bhiwadi Line,27042528,79753768
way,311102332,HVDC Ballia - Bhiwadi Line,27043091,79749913
way,311102332,HVDC Ballia - Bhiwadi Line,27043695,79746042
way,311102332,HVDC Ballia - Bhiwadi Line,27044224,79742280
way,311102332,HVDC Ballia - Bhiwadi Line,27044794,79738433
way,311102332,HVDC Ballia - Bhiwadi Line,27045343,79734609
way,311102332,HVDC Ballia - Bhiwadi Line,27045920,79730792
way,311102332,HVDC Ballia - Bhiwadi Line,27046483,79726890
way,311102332,HVDC Ballia - Bhiwadi Line,27047053,79722941
way,311102332,HVDC Ballia - Bhiwadi Line,27047616,79719218
way,311102332,HVDC Ballia - Bhiwadi Line,27047942,79716115
way,311102332,HVDC Ballia - Bhiwadi Line,27048667,79713135
way,311102332,HVDC Ballia - Bhiwadi Line,27047885,79709332
way,311102332,HVDC Ballia - Bhiwadi Line,27049132,79705671
way,311102332,HVDC Ballia - Bhiwadi Line,27048467,79703229
way,311102332,HVDC Ballia - Bhiwadi Line,27049745,79700404
way,311102332,HVDC Ballia - Bhiwadi Line,27050933,79697663
way,311102332,HVDC Ballia - Bhiwadi Line,27052594,79694588
way,311102332,HVDC Ballia - Bhiwadi Line,27054168,79691399
way,311102332,HVDC Ballia - Bhiwadi Line,27055927,79688119
way,311102332,HVDC Ballia - Bhiwadi Line,27057488,79684569
way,311102332,HVDC Ballia - Bhiwadi Line,27058969,79681018
way,311102332,HVDC Ballia - Bhiwadi Line,27060558,79677432
way,311102332,HVDC Ballia - Bhiwadi Line,27062100,79673716
way,311102332,HVDC Ballia - Bhiwadi Line,27063338,79670972
way,311102332,HVDC Ballia - Bhiwadi Line,27065811,79667805
way,311102332,HVDC Ballia - Bhiwadi Line,27067770,79664758
way,311102332,HVDC Ballia - Bhiwadi Line,27068860,79661047
way,311102332,HVDC Ballia - Bhiwadi Line,27070000,79657313
way,311102332,HVDC Ballia - Bhiwadi Line,27071995,79656122
way,311102332,HVDC Ballia - Bhiwadi Line,27072483,79651658
way,311102332,HVDC Ballia - Bhiwadi Line,27073708,79649625
way,311102332,HVDC Ballia - Bhiwadi Line,27075678,79646309
way,311102332,HVDC Ballia - Bhiwadi Line,27077371,79643502
way,311102332,HVDC Ballia - Bhiwadi Line,27079298,79640162
way,311102332,HVDC Ballia - Bhiwadi Line,27081213,79636951
way,311102332,HVDC Ballia - Bhiwadi Line,27083123,79633731
way,311102332,HVDC Ballia - Bhiwadi Line,27084974,79630689
way,311102332,HVDC Ballia - Bhiwadi Line,27086972,79627267
way,311102332,HVDC Ballia - Bhiwadi Line,27089598,79624509
way,311102332,HVDC Ballia - Bhiwadi Line,27092181,79621776
way,311102332,HVDC Ballia - Bhiwadi Line,27094814,79619011
way,311102332,HVDC Ballia - Bhiwadi Line,27097389,79616302
way,311102332,HVDC Ballia - Bhiwadi Line,27097618,79613216
way,311102332,HVDC Ballia - Bhiwadi Line,27097903,79609922
way,311102332,HVDC Ballia - Bhiwadi Line,27098146,79606708
way,311102332,HVDC Ballia - Bhiwadi Line,27098403,79603446
way,311102332,HVDC Ballia - Bhiwadi Line,27098645,79600280
way,311102332,HVDC Ballia - Bhiwadi Line,27099530,79596553
way,311102332,HVDC Ballia - Bhiwadi Line,27100422,79592794
way,311102332,HVDC Ballia - Bhiwadi Line,27101278,79589083
way,311102332,HVDC Ballia - Bhiwadi Line,27102120,79585485
way,311102332,HVDC Ballia - Bhiwadi Line,27102912,79582094
way,311102332,HVDC Ballia - Bhiwadi Line,27103747,79578520
way,311102332,HVDC Ballia - Bhiwadi Line,27103897,79575242
way,311102332,HVDC Ballia - Bhiwadi Line,27104082,79571779
way,311102332,HVDC Ballia - Bhiwadi Line,27104289,79567980
way,311102332,HVDC Ballia - Bhiwadi Line,27104474,79563932
way,311102332,HVDC Ballia - Bhiwadi Line,27102905,79561360
way,311102332,HVDC Ballia - Bhiwadi Line,27101499,79559085
way,311102332,HVDC Ballia - Bhiwadi Line,27099694,79557178
way,311102332,HVDC Ballia - Bhiwadi Line,27097977,79555350
way,311102332,HVDC Ballia - Bhiwadi Line,27098155,79551542
way,311102332,HVDC Ballia - Bhiwadi Line,27098332,79548124
way,311102332,HVDC Ballia - Bhiwadi Line,27098514,79544186
way,311102332,HVDC Ballia - Bhiwadi Line,27098707,79540261
way,311102332,HVDC Ballia - Bhiwadi Line,27098854,79536205
way,311102332,HVDC Ballia - Bhiwadi Line,27099047,79532162
way,311102332,HVDC Ballia - Bhiwadi Line,27100501,79528428
way,311102332,HVDC Ballia - Bhiwadi Line,27101908,79524727
way,311102332,HVDC Ballia - Bhiwadi Line,27103286,79521118
way,311102332,HVDC Ballia - Bhiwadi Line,27104652,79517497
way,311102332,HVDC Ballia - Bhiwadi Line,27106047,79513842
way,311102332,HVDC Ballia - Bhiwadi Line,27107448,79510181
way,311102332,HVDC Ballia - Bhiwadi Line,27108831,79506506
way,311102332,HVDC Ballia - Bhiwadi Line,27110185,79502911
way,311102332,HVDC Ballia - Bhiwadi Line,27111480,79499157
way,311102332,HVDC Ballia - Bhiwadi Line,27112787,79495325
way,311102332,HVDC Ballia - Bhiwadi Line,27114095,79491591
way,311102332,HVDC Ballia - Bhiwadi Line,27115320,79487923
way,311102332,HVDC Ballia - Bhiwadi Line,27116586,79484242
way,311102332,HVDC Ballia - Bhiwadi Line,27117881,79480482
way,311102332,HVDC Ballia - Bhiwadi Line,27119135,79476808
way,311102332,HVDC Ballia - Bhiwadi Line,27120372,79473166
way,311102332,HVDC Ballia - Bhiwadi Line,27121556,79469657
way,311102332,HVDC Ballia - Bhiwadi Line,27123027,79466068
way,311102332,HVDC Ballia - Bhiwadi Line,27124457,79462499
way,311102332,HVDC Ballia - Bhiwadi Line,27125852,79459048
way,311102332,HVDC Ballia - Bhiwadi Line,27127299,79455433
way,311102332,HVDC Ballia - Bhiwadi Line,27128190,79451620
way,311102332,HVDC Ballia - Bhiwadi Line,27129110,79447801
way,311102332,HVDC Ballia - Bhiwadi Line,27130019,79443949
way,311102332,HVDC Ballia - Bhiwadi Line,27130863,79440156
way,311102332,HVDC Ballia - Bhiwadi Line,27131818,79436336
way,311102332,HVDC Ballia - Bhiwadi Line,27132720,79432537
way,311102332,HVDC Ballia - Bhiwadi Line,27133617,79428625
way,311102332,HVDC Ballia - Bhiwadi Line,27134508,79424905
way,311102332,HVDC Ballia - Bhiwadi Line,27135346,79421197
way,311102332,HVDC Ballia - Bhiwadi Line,27136916,79417543
way,311102332,HVDC Ballia - Bhiwadi Line,27138411,79414099
way,311102332,HVDC Ballia - Bhiwadi Line,27139963,79410457
way,311102332,HVDC Ballia - Bhiwadi Line,27141499,79406862
way,311102332,HVDC Ballia - Bhiwadi Line,27143057,79403220
way,311102332,HVDC Ballia - Bhiwadi Line,27144593,79399592
way,311102332,HVDC Ballia - Bhiwadi Line,27146163,79395944
way,311102332,HVDC Ballia - Bhiwadi Line,27147704,79392309
way,311102332,HVDC Ballia - Bhiwadi Line,27148501,79388588
way,311102332,HVDC Ballia - Bhiwadi Line,27149304,79384762
way,311102332,HVDC Ballia - Bhiwadi Line,27150071,79381114
way,311102332,HVDC Ballia - Bhiwadi Line,27150845,79377407
way,311102332,HVDC Ballia - Bhiwadi Line,27151642,79373732
way,311102332,HVDC Ballia - Bhiwadi Line,27152421,79370051
way,311102332,HVDC Ballia - Bhiwadi Line,27153077,79366877
way,311102332,HVDC Ballia - Bhiwadi Line,27154489,79363243
way,311102332,HVDC Ballia - Bhiwadi Line,27155907,79359575
way,311102332,HVDC Ballia - Bhiwadi Line,27157325,79355940
way,311102332,HVDC Ballia - Bhiwadi Line,27158749,79352219
way,311102332,HVDC Ballia - Bhiwadi Line,27160196,79348479
way,311102332,HVDC Ballia - Bhiwadi Line,27161620,79344785
way,311102332,HVDC Ballia - Bhiwadi Line,27163067,79341064
way,311102332,HVDC Ballia - Bhiwadi Line,27164496,79337344
way,311102332,HVDC Ballia - Bhiwadi Line,27165141,79333353
way,311102332,HVDC Ballia - Bhiwadi Line,27165780,79329507
way,311102332,HVDC Ballia - Bhiwadi Line,27166401,79325728
way,311102332,HVDC Ballia - Bhiwadi Line,27167596,79322652
way,311102332,HVDC Ballia - Bhiwadi Line,27168855,79319406
way,311102332,HVDC Ballia - Bhiwadi Line,27170109,79316166
way,311102332,HVDC Ballia - Bhiwadi Line,27171281,79313131
way,311102332,HVDC Ballia - Bhiwadi Line,27172329,79309891
way,311102332,HVDC Ballia - Bhiwadi Line,27173489,79306229
way,311102332,HVDC Ballia - Bhiwadi Line,27174649,79302588
way,311102332,HVDC Ballia - Bhiwadi Line,27175680,79299276
way,311102332,HVDC Ballia - Bhiwadi Line,27176746,79295891
way,311102332,HVDC Ballia - Bhiwadi Line,27177473,79293599
way,311102332,HVDC Ballia - Bhiwadi Line,27178533,79289872
way,311102332,HVDC Ballia - Bhiwadi Line,27179552,79286389
way,311102332,HVDC Ballia - Bhiwadi Line,27180565,79282698
way,311102332,HVDC Ballia - Bhiwadi Line,27182180,79279133
way,311102332,HVDC Ballia - Bhiwadi Line,27183726,79275652
way,311102332,HVDC Ballia - Bhiwadi Line,27185277,79272235
way,311102332,HVDC Ballia - Bhiwadi Line,27186897,79268649
way,311102332,HVDC Ballia - Bhiwadi Line,27188480,79265038
way,311102332,HVDC Ballia - Bhiwadi Line,27190105,79261447
way,311102332,HVDC Ballia - Bhiwadi Line,27191730,79257830
way,311102332,HVDC Ballia - Bhiwadi Line,27193350,79254207
way,311102332,HVDC Ballia - Bhiwadi Line,27194069,79250580
way,311102332,HVDC Ballia - Bhiwadi Line,27194817,79246979
way,311102332,HVDC Ballia - Bhiwadi Line,27195503,79243414
way,311102332,HVDC Ballia - Bhiwadi Line,27196301,79239555
way,311102332,HVDC Ballia - Bhiwadi Line,27197553,79236038
way,311102332,HVDC Ballia - Bhiwadi Line,27198893,79232279
way,311102332,HVDC Ballia - Bhiwadi Line,27200191,79228668
way,311102332,HVDC Ballia - Bhiwadi Line,27201499,79225068
way,311102332,HVDC Ballia - Bhiwadi Line,27202801,79221399
way,311102332,HVDC Ballia - Bhiwadi Line,27204120,79217659
way,311102332,HVDC Ballia - Bhiwadi Line,27205322,79214332
way,311102332,HVDC Ballia - Bhiwadi Line,27206956,79211477
way,311102332,HVDC Ballia - Bhiwadi Line,27208830,79208177
way,311102332,HVDC Ballia - Bhiwadi Line,27210767,79204738
way,311102332,HVDC Ballia - Bhiwadi Line,27212646,79201391
way,311102332,HVDC Ballia - Bhiwadi Line,27214444,79198143
way,311102332,HVDC Ballia - Bhiwadi Line,27216323,79194882
way,311102332,HVDC Ballia - Bhiwadi Line,27218144,79191607
way,311102332,HVDC Ballia - Bhiwadi Line,27219993,79188313
way,311102332,HVDC Ballia - Bhiwadi Line,27220659,79184599
way,311102332,HVDC Ballia - Bhiwadi Line,27221347,79180826
way,311102332,HVDC Ballia - Bhiwadi Line,27222030,79177138
way,311102332,HVDC Ballia - Bhiwadi Line,27222689,79173476
way,311102332,HVDC Ballia - Bhiwadi Line,27223349,79169795
way,311102332,HVDC Ballia - Bhiwadi Line,27223926,79166363
way,311102332,HVDC Ballia - Bhiwadi Line,27226646,79164709
way,311102332,HVDC Ballia - Bhiwadi Line,27228740,79164552
way,311102332,HVDC Ballia - Bhiwadi Line,27231331,79164453
way,311102332,HVDC Ballia - Bhiwadi Line,27234213,79164801
way,311102332,HVDC Ballia - Bhiwadi Line,27236028,79165024
way,311102332,HVDC Ballia - Bhiwadi Line,27238478,79163541
way,311102332,HVDC Ballia - Bhiwadi Line,27240865,79162091
way,311102332,HVDC Ballia - Bhiwadi Line,27243403,79160575
way,311102332,HVDC Ballia - Bhiwadi Line,27245369,79159571
way,311102332,HVDC Ballia - Bhiwadi Line,27247627,79158482
way,311102332,HVDC Ballia - Bhiwadi Line,27249957,79156194
way,311102332,HVDC Ballia - Bhiwadi Line,27251979,79154210
way,311102332,HVDC Ballia - Bhiwadi Line,27253040,79150036
way,311102332,HVDC Ballia - Bhiwadi Line,27254960,79149255
way,311102332,HVDC Ballia - Bhiwadi Line,27256342,79145587
way,311102332,HVDC Ballia - Bhiwadi Line,27257690,79141984
way,311102332,HVDC Ballia - Bhiwadi Line,27259002,79138408
way,311102332,HVDC Ballia - Bhiwadi Line,27260332,79134917
way,311102332,HVDC Ballia - Bhiwadi Line,27261627,79131373
way,311102332,HVDC Ballia - Bhiwadi Line,27262870,79128119
way,311102332,HVDC Ballia - Bhiwadi Line,27265051,79124975
way,311102332,HVDC Ballia - Bhiwadi Line,27267251,79121861
way,311102332,HVDC Ballia - Bhiwadi Line,27269473,79118717
way,311102332,HVDC Ballia - Bhiwadi Line,27271468,79115821
way,311102332,HVDC Ballia - Bhiwadi Line,27273618,79112737
way,311102332,HVDC Ballia - Bhiwadi Line,27275715,79109709
way,311102332,HVDC Ballia - Bhiwadi Line,27277851,79106651
way,311102332,HVDC Ballia - Bhiwadi Line,27278667,79103541
way,311102332,HVDC Ballia - Bhiwadi Line,27279461,79100457
way,311102332,HVDC Ballia - Bhiwadi Line,27281002,79096933
way,311102332,HVDC Ballia - Bhiwadi Line,27282539,79093481
way,311102332,HVDC Ballia - Bhiwadi Line,27283833,79090569
way,311102332,HVDC Ballia - Bhiwadi Line,27285371,79087103
way,311102332,HVDC Ballia - Bhiwadi Line,27286909,79083625
way,311102332,HVDC Ballia - Bhiwadi Line,27288437,79080159
way,311102332,HVDC Ballia - Bhiwadi Line,27289975,79076714
way,311102332,HVDC Ballia - Bhiwadi Line,27291475,79073301
way,311102332,HVDC Ballia - Bhiwadi Line,27293032,79069769
way,311102332,HVDC Ballia - Bhiwadi Line,27294489,79066459
way,311102332,HVDC Ballia - Bhiwadi Line,27296764,79063521
way,311102332,HVDC Ballia - Bhiwadi Line,27299011,79060561
way,311102332,HVDC Ballia - Bhiwadi Line,27301316,79057579
way,311102332,HVDC Ballia - Bhiwadi Line,27303467,79054781
way,311102332,HVDC Ballia - Bhiwadi Line,27305718,79051829
way,311102332,HVDC Ballia - Bhiwadi Line,27307297,79049091
way,311102332,HVDC Ballia - Bhiwadi Line,27308892,79046295
way,311102332,HVDC Ballia - Bhiwadi Line,27310478,79043489
way,311102332,HVDC Ballia - Bhiwadi Line,27312260,79040440
way,311102332,HVDC Ballia - Bhiwadi Line,27313802,79037702
way,311102332,HVDC Ballia - Bhiwadi Line,27314535,79034139
way,311102332,HVDC Ballia - Bhiwadi Line,27315231,79030643
way,311102332,HVDC Ballia - Bhiwadi Line,27315942,79027189
way,311102332,HVDC Ballia - Bhiwadi Line,27316661,79023600
way,311102332,HVDC Ballia - Bhiwadi Line,27317357,79020062
way,311102332,HVDC Ballia - Bhiwadi Line,27318120,79016490
way,311102332,HVDC Ballia - Bhiwadi Line,27318794,79013045
way,311102332,HVDC Ballia - Bhiwadi Line,27319513,79009498
way,311102332,HVDC Ballia - Bhiwadi Line,27320259,79005907
way,311102332,HVDC Ballia - Bhiwadi Line,27320163,79001873
way,311102332,HVDC Ballia - Bhiwadi Line,27320049,78997854
way,311102332,HVDC Ballia - Bhiwadi Line,27319963,78993859
way,311102332,HVDC Ballia - Bhiwadi Line,27319828,78989875
way,311102332,HVDC Ballia - Bhiwadi Line,27319686,78985832
way,311102332,HVDC Ballia - Bhiwadi Line,27320887,78982280
way,311102332,HVDC Ballia - Bhiwadi Line,27322014,78978792
way,311102332,HVDC Ballia - Bhiwadi Line,27323201,78975177
way,311102332,HVDC Ballia - Bhiwadi Line,27324391,78971669
way,311102332,HVDC Ballia - Bhiwadi Line,27325450,78968370
way,311102332,HVDC Ballia - Bhiwadi Line,27327369,78965014
way,311102332,HVDC Ballia - Bhiwadi Line,27329220,78961782
way,311102332,HVDC Ballia - Bhiwadi Line,27330918,78958883
way,311102332,HVDC Ballia - Bhiwadi Line,27332783,78955635
way,311102332,HVDC Ballia - Bhiwadi Line,27334606,78952587
way,311102332,HVDC Ballia - Bhiwadi Line,27336368,78949392
way,311102332,HVDC Ballia - Bhiwadi Line,27338170,78946264
way,311102332,HVDC Ballia - Bhiwadi Line,27339896,78943293
way,311102332,HVDC Ballia - Bhiwadi Line,27341538,78940001
way,311102332,HVDC Ballia - Bhiwadi Line,27343186,78936765
way,311102332,HVDC Ballia - Bhiwadi Line,27344803,78933446
way,311102332,HVDC Ballia - Bhiwadi Line,27346458,78930190
way,311102332,HVDC Ballia - Bhiwadi Line,27348089,78926926
way,311102332,HVDC Ballia - Bhiwadi Line,27349698,78923695
