lat,lon,name
24921492,82084339,Belan
24921493,81374822,Tons
24921525,81995331,Belan
24921543,81662999,Rihand - Dadri HVDC Line
24921606,81378757,Tons
24921622,80345794,Baghain
24921677,81372199,Tons
24921902,82012557,Belan
24921903,81371184,Tons
24922031,81364625,Tons
24922047,82084731,Belan
24922061,80346023,Baghain
24922146,82008177,Belan
24922146,81994352,Belan
24922335,82085171,Belan
24922357,81370200,Tons
24922435,82011285,Belan
24922471,80033351,Ken
24922512,81380022,Tons
24922535,82086064,Belan
24922546,82009058,Belan
24922668,82087227,Belan
24922705,80346155,Baghain
24922723,82010478,Belan
24922812,82009939,Belan
24922834,82088242,Belan
24922901,81993691,Belan
24923079,81369716,Tons
24923380,80346453,Baghain
24923400,82089588,Belan
24923405,81381131,Tons
24923640,80346450,Baghain
24923677,80035561,Ken
24923844,81365109,Tons
24923876,80346315,Baghain
24923922,81993080,Belan
24923957,81391871,Tons
24924028,81389610,Tons
24924029,81393757,Tons
24924042,81382302,Tons
24924044,82091289,Belan
24924095,81386058,Tons
24924136,80346272,Baghain
24924184,81384811,Tons
24924194,81382835,Tons
24924233,81383367,Tons
24924263,81395490,Tons
24924358,80037267,Ken
24924524,81369430,Tons
24924562,80041043,Ken
24924582,80041945,Ken
24924622,81365484,Tons
24924718,80040442,Ken
24924747,80043017,Ken
24924748,80346693,Baghain
24924778,81398058,Tons
24924796,80038629,Ken
24924893,82258726,Belan
24924913,81662282,Rihand - Dadri HVDC Line
24924942,80039477,Ken
24925005,81366187,Tons
24925033,81368560,Tons
24925098,80043532,Ken
24925098,82092108,Belan
24925118,81367483,Tons
24925120,81992517,Belan
24925221,80346722,Baghain
24925623,80044112,Ken
24925629,80346673,Baghain
24926080,80346410,Baghain
24926085,82092329,Belan
24926318,81992346,Belan
24926520,81403086,Tons
24926540,80346109,Baghain
24926557,80044713,Ken
24926576,82258243,Belan
24926971,80345814,Baghain
24927472,82092500,Belan
24927501,80345402,Baghain
24927725,82258061,Belan
24927778,80345081,Baghain
24927795,81407146,Tons
24927872,81992125,Belan
24927919,81661658,Rihand - Dadri HVDC Line
24928128,80045388,Ken
24928147,80344910,Baghain
24928352,80344953,Baghain
24928460,82092402,Belan
24928620,80345061,Baghain
24928775,82258050,Belan
24928970,80345580,Baghain
24929095,80345906,Baghain
24929175,80346350,Baghain
24929256,80346696,Baghain
24929303,82092280,Belan
24929352,81413252,Tons
24929447,81992321,Belan
24929601,80347106,Baghain
24929780,80347206,Baghain
24929816,80046343,Ken
24929858,82092035,Belan
24930081,80347232,Baghain
24930273,81415595,Tons
24930507,82258061,Belan
24930562,81658863,Rihand - Dadri HVDC Line
24930668,81992297,Belan
24930816,80347129,Baghain
24930839,81417344,Tons
24931233,82091289,Belan
24931512,80346834,Baghain
24931703,81417984,Tons
24932080,80346622,Baghain
24932132,81992297,Belan
24932425,81418359,Tons
24932527,80346559,Baghain
24932624,81656681,Rihand - Dadri HVDC Line
24932638,82257803,Belan
24932900,80143461,Ken
24932998,80145950,Ken
24933005,80346711,Baghain
24933037,80141894,Ken
24933274,80835124,B
24933308,81991930,Belan
24933338,80148375,Ken
24933347,80347111,Baghain
24933418,80835506,B
24933484,80048564,Ken
24933530,81418077,Tons
24933552,82090090,Belan
24933607,80347655,Baghain
24933620,80136777,Ken
24933625,80348070,Baghain
24933672,80348786,Baghain
24933705,80836199,B
24933776,80149287,Ken
24933849,80348975,Baghain
24933883,80132485,Ken
24934038,80836913,B
24934150,80349267,Baghain
24934224,80129824,Ken
24934230,81655001,Rihand - Dadri HVDC Line
24934438,80128988,Ken
24934750,82089563,Belan
24934770,80349585,Baghain
24934934,82257632,Belan
24935113,80349785,Baghain
24935181,81991387,Belan
24935196,80127732,Ken
24935201,81417687,Tons
24935233,81651898,Rihand - Dadri HVDC Line
24935242,80839098,B
24935359,80349820,Baghain
24935432,80340217,Baghain
24935460,81981579,Belan
24935483,82089453,Belan
24935489,80340604,Baghain
24935497,80339862,Baghain
24935505,81991293,Belan
24935508,80126810,Ken
24935546,80349794,Baghain
24935549,81974311,Belan
24935549,81973112,Belan
24935594,81982362,Belan
24935594,81976538,Belan
24935594,81975413,Belan
24935601,80341002,Baghain
24935660,81979915,Belan
24935663,80339642,Baghain
24935724,80839851,B
24935770,80150982,Ken
24935790,80125780,Ken
24935811,80349694,Baghain
24935860,81971987,Belan
24935866,80339476,Baghain
24935926,81983316,Belan
24935970,80341763,Baghain
24936005,81649483,Rihand - Dadri HVDC Line
24936097,80349290,Baghain
24936111,80125114,Ken
24936198,80840495,B
24936257,80124943,Ken
24936305,80348652,Baghain
24936312,80342525,Baghain
24936319,81417656,Tons
24936338,80151384,Ken
24936359,80348217,Baghain
24936390,80339089,Baghain
24936419,80346035,Baghain
24936470,82089612,Belan
24936471,80050485,Ken
24936473,80346298,Baghain
24936481,80347040,Baghain
24936490,82257717,Belan
24936497,80346690,Baghain
24936520,80347252,Baghain
24936525,81983855,Belan
24936554,80347859,Baghain
24936562,80347498,Baghain
24936570,81971277,Belan
24936574,81426604,Tons
24936588,81425698,Tons
24936647,80345305,Baghain
24936724,80841091,B
24936767,80343243,Baghain
24936801,81427868,Tons
24936855,80338848,Baghain
24936907,80344732,Baghain
24936914,81424574,Tons
24936933,80343633,Baghain
24936987,80344013,Baghain
24936996,80124578,Ken
24936998,80344340,Baghain
24937025,80151872,Ken
24937153,80338986,Baghain
24937169,81428899,Tons
24937258,81984124,Belan
24937408,80338751,Baghain
24937434,80124288,Ken
24937435,82090493,Belan
24937480,81423496,Tons
24937546,81970984,Belan
24937592,80338725,Baghain
24937622,81429867,Tons
24937638,81646868,Rihand - Dadri HVDC Line
24937749,81418124,Tons
24937765,80051386,Ken
24937851,80842112,B
24937867,80338654,Baghain
24937872,80123333,Ken
24937923,81984173,Belan
24938004,81430554,Tons
24938047,81418905,Tons
24938160,81420139,Tons
24938217,81420888,Tons
24938360,80842492,B
24938379,80338365,Baghain
24938436,82257996,Belan
24938480,80068168,Ken
24938480,80068168,Urmal
24938485,80068842,Ken
24938543,80066835,Ken
24938563,80071610,Ken
24938592,80097241,Ken
24938592,80120844,Ken
24938600,82091558,Belan
24938633,81984417,Belan
24938650,80152323,Ken
24938700,81989923,Belan
24938700,81970690,Belan
24938718,80100867,Ken
24938735,80338210,Baghain
24938757,80091662,Ken
24938893,80076266,Ken
24938932,80084817,Ken
24939010,80052566,Ken
24939038,81431694,Tons
24939039,80064829,Ken
24939068,80103013,Ken
24939098,80082446,Ken
24939107,80843002,B
24939334,80338276,Baghain
24939380,80117315,Ken
24939389,80152419,Ken
24939488,82092439,Belan
24939671,80338362,Baghain
